dataset,clip_id,mode,epsilon,j,entropy,pixel_error
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.0,32,2.155747413635254,0.30409759283065796
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.05,2,2.2787725925445557,0.3033868968486786
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.05,4,2.2680420875549316,0.30343228578567505
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.05,6,2.2864038944244385,0.3030112683773041
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.05,8,2.2484097480773926,0.3009078800678253
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.05,12,2.195603847503662,0.30076998472213745
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.05,16,2.077606439590454,0.3008858263492584
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.05,24,2.127530336380005,0.3012462258338928
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.05,32,2.154980421066284,0.30414339900016785
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.1,2,2.2795796394348145,0.303852915763855
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.1,4,2.2633867263793945,0.30388084053993225
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.1,6,2.2834086418151855,0.3034173250198364
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.1,8,2.243927478790283,0.3012705147266388
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.1,12,2.194474697113037,0.30123886466026306
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.1,16,2.072826862335205,0.301275372505188
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.1,24,2.126187562942505,0.3016678988933563
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.1,32,2.1541314125061035,0.30451613664627075
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.2,2,2.282698154449463,0.3038400113582611
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.2,4,2.265997886657715,0.30390244722366333
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.2,6,2.2831382751464844,0.303591787815094
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.2,8,2.244513750076294,0.30145499110221863
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.2,12,2.195913553237915,0.3011210560798645
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.2,16,2.0786736011505127,0.30105361342430115
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.2,24,2.125643014907837,0.3013800084590912
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.2,32,2.1498167514801025,0.30436012148857117
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.4,2,2.286771297454834,0.30379948019981384
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.4,4,2.2830419540405273,0.30407533049583435
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.4,6,2.2994391918182373,0.30344900488853455
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.4,8,2.259997844696045,0.30162808299064636
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.4,12,2.2116012573242188,0.3016773462295532
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.4,16,2.087412118911743,0.3011482059955597
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.4,24,2.1373186111450195,0.30184251070022583
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.4,32,2.171895980834961,0.30452626943588257
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.8,2,2.3317296504974365,0.3011992573738098
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.8,4,2.2939817905426025,0.30251938104629517
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.8,6,2.331188678741455,0.30274075269699097
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.8,8,2.2997050285339355,0.30129414796829224
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.8,12,2.2253260612487793,0.2988566756248474
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.8,16,2.107142925262451,0.30011287331581116
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.8,24,2.167954921722412,0.30094295740127563
kinetics_mini,train/bowling/-HtSfbgCm10_000040_000050,corrected,0.8,32,2.195627450942993,0.3051897883415222
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.0,2,2.4029359817504883,0.32649216055870056
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.0,4,2.3030166625976562,0.32020843029022217
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.0,6,2.246692657470703,0.47960948944091797
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.0,8,2.206160068511963,0.3923652768135071
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.0,12,2.3076517581939697,0.305951327085495
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.0,16,2.0970683097839355,0.30233392119407654
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.0,24,2.154594898223877,0.30635663866996765
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.0,32,2.080749988555908,0.30746036767959595
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.05,2,2.4030330181121826,0.32649219036102295
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.05,4,2.3032965660095215,0.32019418478012085
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.05,6,2.2467644214630127,0.4796026647090912
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.05,8,2.206301689147949,0.3923555612564087
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.05,12,2.3076493740081787,0.30595874786376953
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.05,16,2.0969104766845703,0.30232247710227966
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.05,24,2.1543493270874023,0.30634769797325134
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.05,32,2.080597400665283,0.30745914578437805
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.1,2,2.4024927616119385,0.3265925347805023
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.1,4,2.3029656410217285,0.32024669647216797
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.1,6,2.24649715423584,0.4796638786792755
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.1,8,2.2057957649230957,0.39241260290145874
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.1,12,2.307182788848877,0.3060365617275238
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.1,16,2.0969948768615723,0.30236801505088806
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.1,24,2.1550943851470947,0.30640172958374023
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.1,32,2.0810301303863525,0.30750951170921326
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.2,2,2.402461528778076,0.32646486163139343
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.2,4,2.3028388023376465,0.32019224762916565
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.2,6,2.2472286224365234,0.47957873344421387
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.2,8,2.206696033477783,0.39235353469848633
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.2,12,2.306917667388916,0.3059230148792267
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.2,16,2.0976271629333496,0.30234742164611816
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.2,24,2.154412269592285,0.3064090609550476
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.2,32,2.080535888671875,0.3075031638145447
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.4,2,2.398806571960449,0.3270152807235718
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.4,4,2.3048977851867676,0.3201698362827301
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.4,6,2.2474026679992676,0.47966647148132324
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.4,8,2.2054224014282227,0.392404705286026
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.4,12,2.302901029586792,0.30627793073654175
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.4,16,2.092973470687866,0.3023239076137543
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.4,24,2.1519699096679688,0.30629220604896545
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.4,32,2.0764119625091553,0.30732297897338867
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.8,2,2.3935999870300293,0.3276691138744354
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.8,4,2.294395923614502,0.32071638107299805
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.8,6,2.243791103363037,0.48059722781181335
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.8,8,2.201998472213745,0.39331379532814026
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.8,12,2.294923782348633,0.3068162798881531
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.8,16,2.089630126953125,0.3029558062553406
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.8,24,2.151594877243042,0.30664339661598206
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,pure,0.8,32,2.0787017345428467,0.30788546800613403
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.0,2,2.2898895740509033,0.31437698006629944
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.0,4,2.313138961791992,0.31305891275405884
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.0,6,2.2770936489105225,0.4709594249725342
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.0,8,2.230448007583618,0.38409408926963806
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.0,12,2.211080551147461,0.2953774333000183
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.0,16,2.092480182647705,0.29669293761253357
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.0,24,2.1428089141845703,0.30208632349967957
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.0,32,2.192681074142456,0.3025542199611664
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.05,2,2.288452625274658,0.3143518567085266
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.05,4,2.311387538909912,0.313072144985199
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.05,6,2.276703357696533,0.4709859788417816
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.05,8,2.2299716472625732,0.38409721851348877
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.05,12,2.211179256439209,0.29531076550483704
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.05,16,2.0919113159179688,0.2966902554035187
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.05,24,2.1433396339416504,0.30209314823150635
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.05,32,2.193319797515869,0.30260926485061646
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.1,2,2.2879462242126465,0.31481900811195374
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.1,4,2.312702178955078,0.3133765161037445
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.1,6,2.2764828205108643,0.4714145362377167
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.1,8,2.230616807937622,0.38448190689086914
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.1,12,2.211808919906616,0.2957693934440613
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.1,16,2.091097593307495,0.2970331907272339
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.1,24,2.1427910327911377,0.3023827373981476
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.1,32,2.1911070346832275,0.30287185311317444
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.2,2,2.30903697013855,0.3142086863517761
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.2,4,2.3204145431518555,0.31304237246513367
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.2,6,2.2824769020080566,0.470868319272995
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.2,8,2.234776496887207,0.3841707110404968
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.2,12,2.22505521774292,0.2953750193119049
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.2,16,2.0994510650634766,0.29675525426864624
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.2,24,2.149573802947998,0.3022902011871338
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.2,32,2.198009490966797,0.3026730418205261
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.4,2,2.304379463195801,0.3148724138736725
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.4,4,2.3190276622772217,0.3133803904056549
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.4,6,2.276764392852783,0.4727339744567871
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.4,8,2.2298340797424316,0.38534215092658997
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.4,12,2.2233591079711914,0.2959650158882141
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.4,16,2.0850963592529297,0.29733943939208984
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.4,24,2.140282154083252,0.302882581949234
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.4,32,2.1897506713867188,0.3039240539073944
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.8,2,2.271245241165161,0.31395378708839417
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.8,4,2.2955641746520996,0.31300580501556396
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.8,6,2.258613109588623,0.4694203734397888
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.8,8,2.203747510910034,0.3830068111419678
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.8,12,2.2021026611328125,0.29511454701423645
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.8,16,2.0710086822509766,0.29523757100105286
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.8,24,2.1187143325805664,0.3012421429157257
kinetics_mini,train/bowling/-ID7HUQnT5g_000010_000020,corrected,0.8,32,2.1807122230529785,0.300347238779068
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.0,2,2.4530537128448486,0.23180024325847626
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.0,4,2.3289928436279297,0.23027491569519043
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.0,6,2.2875568866729736,0.2280666083097458
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.0,8,2.2570595741271973,0.22570155560970306
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.0,12,2.3297438621520996,0.23038415610790253
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.0,16,2.011486291885376,0.22816939651966095
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.0,24,1.9673457145690918,0.22568845748901367
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.0,32,1.86429762840271,0.2249959409236908
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.05,2,2.4528963565826416,0.23179107904434204
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.05,4,2.329092025756836,0.2302549183368683
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.05,6,2.2873854637145996,0.2280546873807907
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.05,8,2.256744384765625,0.22568881511688232
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.05,12,2.329535484313965,0.23038803040981293
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.05,16,2.011248826980591,0.22815772891044617
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.05,24,1.9670177698135376,0.2256794571876526
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.05,32,1.8637957572937012,0.22499586641788483
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.1,2,2.4535129070281982,0.23186087608337402
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.1,4,2.329725980758667,0.23034608364105225
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.1,6,2.2885637283325195,0.2281114161014557
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.1,8,2.2579855918884277,0.22574202716350555
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.1,12,2.329869031906128,0.2304278463125229
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.1,16,2.0129547119140625,0.2282167673110962
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.1,24,1.968688726425171,0.2257331758737564
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.1,32,1.8656455278396606,0.22501341998577118
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.2,2,2.451572895050049,0.23171651363372803
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.2,4,2.3286943435668945,0.23024334013462067
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.2,6,2.288491725921631,0.22807519137859344
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.2,8,2.2573304176330566,0.22571495175361633
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.2,12,2.3295936584472656,0.2303503006696701
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.2,16,2.011946201324463,0.22815580666065216
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.2,24,1.967284917831421,0.2256828397512436
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.2,32,1.8647552728652954,0.22504831850528717
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.4,2,2.4512033462524414,0.23203803598880768
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.4,4,2.330336570739746,0.2304067611694336
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.4,6,2.2901854515075684,0.22815173864364624
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.4,8,2.2603886127471924,0.22579911351203918
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.4,12,2.3285560607910156,0.23053540289402008
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.4,16,2.0084328651428223,0.22823961079120636
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.4,24,1.9641982316970825,0.22572501003742218
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.4,32,1.8630084991455078,0.2250133901834488
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.8,2,2.4372873306274414,0.2325444519519806
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.8,4,2.320347785949707,0.23072543740272522
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.8,6,2.292860269546509,0.2284558266401291
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.8,8,2.259270668029785,0.2260684221982956
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.8,12,2.311845302581787,0.23084737360477448
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.8,16,1.9956226348876953,0.22848333418369293
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.8,24,1.9566857814788818,0.22585664689540863
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,pure,0.8,32,1.8590909242630005,0.22536833584308624
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.0,2,2.4068377017974854,0.21952171623706818
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.0,4,2.3392837047576904,0.2205222249031067
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.0,6,2.3151731491088867,0.22036641836166382
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.0,8,2.303593397140503,0.2180018573999405
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.0,12,2.310119390487671,0.2182227522134781
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.0,16,2.093109607696533,0.22085173428058624
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.0,24,2.0039474964141846,0.21835684776306152
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.0,32,1.9570988416671753,0.21890276670455933
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.05,2,2.4047367572784424,0.21942144632339478
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.05,4,2.3368868827819824,0.2204359620809555
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.05,6,2.313929319381714,0.22030335664749146
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.05,8,2.3026342391967773,0.2179698646068573
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.05,12,2.3089706897735596,0.21813170611858368
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.05,16,2.0915589332580566,0.22079427540302277
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.05,24,2.001288414001465,0.21834807097911835
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.05,32,1.9555795192718506,0.21890486776828766
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.1,2,2.410020351409912,0.21993650496006012
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.1,4,2.341658353805542,0.22081729769706726
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.1,6,2.318826198577881,0.2206345647573471
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.1,8,2.3087151050567627,0.21825361251831055
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.1,12,2.3142499923706055,0.2185543179512024
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.1,16,2.0943377017974854,0.2211301177740097
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.1,24,2.0062055587768555,0.21858608722686768
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.1,32,1.959310531616211,0.21917974948883057
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.2,2,2.411600351333618,0.22010450065135956
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.2,4,2.3384547233581543,0.2210162878036499
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.2,6,2.3185548782348633,0.2207910418510437
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.2,8,2.307877540588379,0.21834124624729156
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.2,12,2.3140645027160645,0.2185996025800705
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.2,16,2.0894927978515625,0.22129185497760773
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.2,24,2.002436399459839,0.21872887015342712
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.2,32,1.9575062990188599,0.21939633786678314
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.4,2,2.4034595489501953,0.22021043300628662
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.4,4,2.3351197242736816,0.22085346281528473
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.4,6,2.322518825531006,0.2204718142747879
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.4,8,2.315471887588501,0.21802091598510742
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.4,12,2.3109841346740723,0.21843822300434113
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.4,16,2.083263874053955,0.22083495557308197
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.4,24,1.9951426982879639,0.21820998191833496
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.4,32,1.9631493091583252,0.21885737776756287
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.8,2,2.396191120147705,0.21895401179790497
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.8,4,2.3213438987731934,0.22067023813724518
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.8,6,2.308309555053711,0.22067797183990479
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.8,8,2.3080973625183105,0.21850915253162384
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.8,12,2.331577777862549,0.21783208847045898
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.8,16,2.0933196544647217,0.22050580382347107
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.8,24,2.0060954093933105,0.21822486817836761
kinetics_mini,train/bowling/-N4G4FQ2s3U_000169_000179,corrected,0.8,32,1.9599497318267822,0.21876777708530426
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.0,2,2.492760419845581,0.20366308093070984
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.0,4,2.4736905097961426,0.20348969101905823
